chrom	exon_start	exon_end	ensembl_exon_id	hgnc_symbol	ensembl_gene_id	gene_start	gene_end
1	150849019	150849181	ENSE00001872725	ARNT	ENSG00000143437	150782181	150849244
1	150802385	150802456	ENSE00001913509	ARNT	ENSG00000143437	150782181	150849244
1	150782570	150784586	ENSE00001923915	ARNT	ENSG00000143437	150782181	150849244
1	150788735	150788876	ENSE00002029937	ARNT	ENSG00000143437	150782181	150849244
1	150825238	150825316	ENSE00002032060	ARNT	ENSG00000143437	150782181	150849244
1	150812084	150812130	ENSE00002032272	ARNT	ENSG00000143437	150782181	150849244
1	150783335	150784586	ENSE00002033666	ARNT	ENSG00000143437	150782181	150849244
1	150825632	150825754	ENSE00002035199	ARNT	ENSG00000143437	150782181	150849244
1	150811875	150812130	ENSE00002040602	ARNT	ENSG00000143437	150782181	150849244
1	150789870	150789909	ENSE00002047637	ARNT	ENSG00000143437	150782181	150849244
1	150849019	150849044	ENSE00002059148	ARNT	ENSG00000143437	150782181	150849244
1	150849019	150849244	ENSE00002062254	ARNT	ENSG00000143437	150782181	150849244
1	150784437	150784586	ENSE00002064156	ARNT	ENSG00000143437	150782181	150849244
1	150849019	150849184	ENSE00002065729	ARNT	ENSG00000143437	150782181	150849244
1	150849019	150849172	ENSE00002066586	ARNT	ENSG00000143437	150782181	150849244
1	150807014	150807339	ENSE00002068855	ARNT	ENSG00000143437	150782181	150849244
1	150849019	150849055	ENSE00002072659	ARNT	ENSG00000143437	150782181	150849244
1	150833723	150833778	ENSE00002082253	ARNT	ENSG00000143437	150782181	150849244
1	150784157	150784586	ENSE00002084795	ARNT	ENSG00000143437	150782181	150849244
1	150790396	150790917	ENSE00002087288	ARNT	ENSG00000143437	150782181	150849244
1	150849019	150849085	ENSE00003458483	ARNT	ENSG00000143437	150782181	150849244
1	150818739	150818783	ENSE00003463643	ARNT	ENSG00000143437	150782181	150849244
1	150811917	150812130	ENSE00003476306	ARNT	ENSG00000143437	150782181	150849244
1	150790404	150790506	ENSE00003489409	ARNT	ENSG00000143437	150782181	150849244
1	150785648	150785814	ENSE00003490670	ARNT	ENSG00000143437	150782181	150849244
1	150825238	150825282	ENSE00003491944	ARNT	ENSG00000143437	150782181	150849244
1	150790396	150790506	ENSE00003494055	ARNT	ENSG00000143437	150782181	150849244
1	150804294	150804379	ENSE00003501885	ARNT	ENSG00000143437	150782181	150849244
1	150804294	150804379	ENSE00003504949	ARNT	ENSG00000143437	150782181	150849244
1	150830825	150830936	ENSE00003506098	ARNT	ENSG00000143437	150782181	150849244
1	150814900	150814944	ENSE00003512814	ARNT	ENSG00000143437	150782181	150849244
1	150830825	150830936	ENSE00003519855	ARNT	ENSG00000143437	150782181	150849244
1	150814900	150814944	ENSE00003540653	ARNT	ENSG00000143437	150782181	150849244
1	150849019	150849085	ENSE00003563562	ARNT	ENSG00000143437	150782181	150849244
1	150807014	150807116	ENSE00003564332	ARNT	ENSG00000143437	150782181	150849244
1	150825238	150825282	ENSE00003567352	ARNT	ENSG00000143437	150782181	150849244
1	150830825	150830936	ENSE00003570166	ARNT	ENSG00000143437	150782181	150849244
1	150811917	150812130	ENSE00003617727	ARNT	ENSG00000143437	150782181	150849244
1	150804810	150804875	ENSE00003624903	ARNT	ENSG00000143437	150782181	150849244
1	150785648	150785814	ENSE00003633208	ARNT	ENSG00000143437	150782181	150849244
1	150804810	150804875	ENSE00003651603	ARNT	ENSG00000143437	150782181	150849244
1	150818739	150818783	ENSE00003681606	ARNT	ENSG00000143437	150782181	150849244
1	150807014	150807116	ENSE00003682390	ARNT	ENSG00000143437	150782181	150849244
11	13299325	13299470	ENSE00001004373	ARNTL	ENSG00000133794	13298199	13408813
11	13331534	13331606	ENSE00001258861	ARNTL	ENSG00000133794	13298199	13408813
11	13371492	13371617	ENSE00001259368	ARNTL	ENSG00000133794	13298199	13408813
11	13398092	13398275	ENSE00001525026	ARNTL	ENSG00000133794	13298199	13408813
11	13347960	13348014	ENSE00001525102	ARNTL	ENSG00000133794	13298199	13408813
11	13376780	13376843	ENSE00001548075	ARNTL	ENSG00000133794	13298199	13408813
11	13299378	13299470	ENSE00001553950	ARNTL	ENSG00000133794	13298199	13408813
11	13378425	13378643	ENSE00001555421	ARNTL	ENSG00000133794	13298199	13408813
11	13299345	13299470	ENSE00001563555	ARNTL	ENSG00000133794	13298199	13408813
11	13391165	13391314	ENSE00001712237	ARNTL	ENSG00000133794	13298199	13408813
11	13378602	13378643	ENSE00001727367	ARNTL	ENSG00000133794	13298199	13408813
11	13393710	13393956	ENSE00001804038	ARNTL	ENSG00000133794	13298199	13408813
11	13399884	13402801	ENSE00001809870	ARNTL	ENSG00000133794	13298199	13408813
11	13378286	13378476	ENSE00001868227	ARNTL	ENSG00000133794	13298199	13408813
11	13299432	13299470	ENSE00001871797	ARNTL	ENSG00000133794	13298199	13408813
11	13375848	13376178	ENSE00001872698	ARNTL	ENSG00000133794	13298199	13408813
11	13397226	13397309	ENSE00001888473	ARNTL	ENSG00000133794	13298199	13408813
11	13379981	13380105	ENSE00001910012	ARNTL	ENSG00000133794	13298199	13408813
11	13376537	13376557	ENSE00001911022	ARNTL	ENSG00000133794	13298199	13408813
11	13391244	13391314	ENSE00001938678	ARNTL	ENSG00000133794	13298199	13408813
11	13299389	13299470	ENSE00001938881	ARNTL	ENSG00000133794	13298199	13408813
11	13299376	13299470	ENSE00001958592	ARNTL	ENSG00000133794	13298199	13408813
11	13381892	13381919	ENSE00002141911	ARNTL	ENSG00000133794	13298199	13408813
11	13395640	13395748	ENSE00002142488	ARNTL	ENSG00000133794	13298199	13408813
11	13376773	13376843	ENSE00002147656	ARNTL	ENSG00000133794	13298199	13408813
11	13299186	13299214	ENSE00002155671	ARNTL	ENSG00000133794	13298199	13408813
11	13379981	13380061	ENSE00002156740	ARNTL	ENSG00000133794	13298199	13408813
11	13379981	13379987	ENSE00002158884	ARNTL	ENSG00000133794	13298199	13408813
11	13299340	13299470	ENSE00002166390	ARNTL	ENSG00000133794	13298199	13408813
11	13393756	13393956	ENSE00002167399	ARNTL	ENSG00000133794	13298199	13408813
11	13379981	13380028	ENSE00002170443	ARNTL	ENSG00000133794	13298199	13408813
11	13378602	13378644	ENSE00002171361	ARNTL	ENSG00000133794	13298199	13408813
11	13375848	13375924	ENSE00002174324	ARNTL	ENSG00000133794	13298199	13408813
11	13299341	13299470	ENSE00002179362	ARNTL	ENSG00000133794	13298199	13408813
11	13391165	13391287	ENSE00002181621	ARNTL	ENSG00000133794	13298199	13408813
11	13386963	13387139	ENSE00002184390	ARNTL	ENSG00000133794	13298199	13408813
11	13299349	13299470	ENSE00002187606	ARNTL	ENSG00000133794	13298199	13408813
11	13298199	13298619	ENSE00002188987	ARNTL	ENSG00000133794	13298199	13408813
11	13331533	13331606	ENSE00002191953	ARNTL	ENSG00000133794	13298199	13408813
11	13299362	13299470	ENSE00002194518	ARNTL	ENSG00000133794	13298199	13408813
11	13398187	13398318	ENSE00002197669	ARNTL	ENSG00000133794	13298199	13408813
11	13378286	13378324	ENSE00003458888	ARNTL	ENSG00000133794	13298199	13408813
11	13408143	13408813	ENSE00003479107	ARNTL	ENSG00000133794	13298199	13408813
11	13402708	13402801	ENSE00003479112	ARNTL	ENSG00000133794	13298199	13408813
11	13379981	13380138	ENSE00003493191	ARNTL	ENSG00000133794	13298199	13408813
11	13397159	13397309	ENSE00003495240	ARNTL	ENSG00000133794	13298199	13408813
11	13378286	13378324	ENSE00003498036	ARNTL	ENSG00000133794	13298199	13408813
11	13381892	13381971	ENSE00003503876	ARNTL	ENSG00000133794	13298199	13408813
11	13408143	13408808	ENSE00003504045	ARNTL	ENSG00000133794	13298199	13408813
11	13387047	13387139	ENSE00003506937	ARNTL	ENSG00000133794	13298199	13408813
11	13395642	13395748	ENSE00003519147	ARNTL	ENSG00000133794	13298199	13408813
11	13398187	13398275	ENSE00003519729	ARNTL	ENSG00000133794	13298199	13408813
11	13407236	13407338	ENSE00003547098	ARNTL	ENSG00000133794	13298199	13408813
11	13399884	13399992	ENSE00003548986	ARNTL	ENSG00000133794	13298199	13408813
11	13402708	13402801	ENSE00003551704	ARNTL	ENSG00000133794	13298199	13408813
11	13408143	13408813	ENSE00003561213	ARNTL	ENSG00000133794	13298199	13408813
11	13399884	13399992	ENSE00003563136	ARNTL	ENSG00000133794	13298199	13408813
11	13408143	13408810	ENSE00003567563	ARNTL	ENSG00000133794	13298199	13408813
11	13375848	13375995	ENSE00003577946	ARNTL	ENSG00000133794	13298199	13408813
11	13388212	13388329	ENSE00003579415	ARNTL	ENSG00000133794	13298199	13408813
11	13398187	13398275	ENSE00003581478	ARNTL	ENSG00000133794	13298199	13408813
11	13381892	13381971	ENSE00003586718	ARNTL	ENSG00000133794	13298199	13408813
11	13387047	13387139	ENSE00003622825	ARNTL	ENSG00000133794	13298199	13408813
11	13388212	13388329	ENSE00003630100	ARNTL	ENSG00000133794	13298199	13408813
11	13408143	13408808	ENSE00003647749	ARNTL	ENSG00000133794	13298199	13408813
11	13379981	13380138	ENSE00003656077	ARNTL	ENSG00000133794	13298199	13408813
11	13397159	13397309	ENSE00003658333	ARNTL	ENSG00000133794	13298199	13408813
11	13387047	13387139	ENSE00003667176	ARNTL	ENSG00000133794	13298199	13408813
11	13375848	13375995	ENSE00003669143	ARNTL	ENSG00000133794	13298199	13408813
11	13407236	13407338	ENSE00003669868	ARNTL	ENSG00000133794	13298199	13408813
11	13393713	13393956	ENSE00003679415	ARNTL	ENSG00000133794	13298199	13408813
11	13408143	13408810	ENSE00003686146	ARNTL	ENSG00000133794	13298199	13408813
11	13393713	13393956	ENSE00003687651	ARNTL	ENSG00000133794	13298199	13408813
11	13395642	13395748	ENSE00003691919	ARNTL	ENSG00000133794	13298199	13408813
1	155447677	155452240	ENSE00000558165	ASH1L	ENSG00000116539	155305059	155532598
1	155408118	155408859	ENSE00000961130	ASH1L	ENSG00000116539	155305059	155532598
1	155385535	155385714	ENSE00000961131	ASH1L	ENSG00000116539	155305059	155532598
1	155365250	155365344	ENSE00000961132	ASH1L	ENSG00000116539	155305059	155532598
1	155349834	155349922	ENSE00000961133	ASH1L	ENSG00000116539	155305059	155532598
1	155348294	155348339	ENSE00000961134	ASH1L	ENSG00000116539	155305059	155532598
1	155348072	155348180	ENSE00000961135	ASH1L	ENSG00000116539	155305059	155532598
1	155340568	155340774	ENSE00000961136	ASH1L	ENSG00000116539	155305059	155532598
1	155340295	155340441	ENSE00000961137	ASH1L	ENSG00000116539	155305059	155532598
1	155330092	155330200	ENSE00000961138	ASH1L	ENSG00000116539	155305059	155532598
1	155327376	155327540	ENSE00000961139	ASH1L	ENSG00000116539	155305059	155532598
1	155327107	155327201	ENSE00000961140	ASH1L	ENSG00000116539	155305059	155532598
1	155309119	155309159	ENSE00001054201	ASH1L	ENSG00000116539	155305059	155532598
1	155311727	155311893	ENSE00001054203	ASH1L	ENSG00000116539	155305059	155532598
1	155319333	155319387	ENSE00001054204	ASH1L	ENSG00000116539	155305059	155532598
1	155319118	155319250	ENSE00001054205	ASH1L	ENSG00000116539	155305059	155532598
1	155307880	155308181	ENSE00001054206	ASH1L	ENSG00000116539	155305059	155532598
1	155324264	155324421	ENSE00001054208	ASH1L	ENSG00000116539	155305059	155532598
1	155322497	155322649	ENSE00001054210	ASH1L	ENSG00000116539	155305059	155532598
1	155313105	155313277	ENSE00001054214	ASH1L	ENSG00000116539	155305059	155532598
1	155429588	155429689	ENSE00001171548	ASH1L	ENSG00000116539	155305059	155532598
1	155305059	155307542	ENSE00001446940	ASH1L	ENSG00000116539	155305059	155532598
1	155490891	155491409	ENSE00001446941	ASH1L	ENSG00000116539	155305059	155532598
1	155531944	155532323	ENSE00001446942	ASH1L	ENSG00000116539	155305059	155532598
1	155349834	155349907	ENSE00001511687	ASH1L	ENSG00000116539	155305059	155532598
1	155339938	155340441	ENSE00001814326	ASH1L	ENSG00000116539	155305059	155532598
1	155531944	155532484	ENSE00001840939	ASH1L	ENSG00000116539	155305059	155532598
1	155305846	155307542	ENSE00001861222	ASH1L	ENSG00000116539	155305059	155532598
1	155312832	155313277	ENSE00001918359	ASH1L	ENSG00000116539	155305059	155532598
1	155340568	155340659	ENSE00001921257	ASH1L	ENSG00000116539	155305059	155532598
1	155316174	155316220	ENSE00001926085	ASH1L	ENSG00000116539	155305059	155532598
1	155315754	155315998	ENSE00001938841	ASH1L	ENSG00000116539	155305059	155532598
1	155319118	155319142	ENSE00001942678	ASH1L	ENSG00000116539	155305059	155532598
1	155313242	155313277	ENSE00002343770	ASH1L	ENSG00000116539	155305059	155532598
1	155490016	155490147	ENSE00002353729	ASH1L	ENSG00000116539	155305059	155532598
1	155317447	155317695	ENSE00002356147	ASH1L	ENSG00000116539	155305059	155532598
1	155316174	155316260	ENSE00002362078	ASH1L	ENSG00000116539	155305059	155532598
1	155532570	155532598	ENSE00002365832	ASH1L	ENSG00000116539	155305059	155532598
1	155451202	155452240	ENSE00002376902	ASH1L	ENSG00000116539	155305059	155532598
1	155531944	155532086	ENSE00002381565	ASH1L	ENSG00000116539	155305059	155532598
1	155313447	155313533	ENSE00002387352	ASH1L	ENSG00000116539	155305059	155532598
1	155313974	155314382	ENSE00002400449	ASH1L	ENSG00000116539	155305059	155532598
1	155313395	155313533	ENSE00003514406	ASH1L	ENSG00000116539	155305059	155532598
1	155313395	155313533	ENSE00003565667	ASH1L	ENSG00000116539	155305059	155532598
1	155313974	155314064	ENSE00003597204	ASH1L	ENSG00000116539	155305059	155532598
1	155313974	155314064	ENSE00003609656	ASH1L	ENSG00000116539	155305059	155532598
1	197062182	197062391	ENSE00000468981	ASPM	ENSG00000066279	197053258	197115824
1	197063214	197063310	ENSE00000791068	ASPM	ENSG00000066279	197053258	197115824
1	197061037	197061186	ENSE00000791069	ASPM	ENSG00000066279	197053258	197115824
1	197059326	197059518	ENSE00000791071	ASPM	ENSG00000066279	197053258	197115824
1	197059060	197059214	ENSE00000791072	ASPM	ENSG00000066279	197053258	197115824
1	197057386	197057562	ENSE00000791073	ASPM	ENSG00000066279	197053258	197115824
1	197055933	197056102	ENSE00000791074	ASPM	ENSG00000066279	197053258	197115824
1	197065128	197065294	ENSE00000999409	ASPM	ENSG00000066279	197053258	197115824
1	197091289	197091431	ENSE00001067760	ASPM	ENSG00000066279	197053258	197115824
1	197086919	197087113	ENSE00001067766	ASPM	ENSG00000066279	197053258	197115824
1	197101415	197101482	ENSE00001067767	ASPM	ENSG00000066279	197053258	197115824
1	197091045	197091173	ENSE00001067770	ASPM	ENSG00000066279	197053258	197115824
1	197094176	197094321	ENSE00001067777	ASPM	ENSG00000066279	197053258	197115824
1	197097620	197097795	ENSE00001067780	ASPM	ENSG00000066279	197053258	197115824
1	197098317	197098447	ENSE00001067783	ASPM	ENSG00000066279	197053258	197115824
1	197099045	197099186	ENSE00001067786	ASPM	ENSG00000066279	197053258	197115824
1	197069561	197074315	ENSE00001277893	ASPM	ENSG00000066279	197053258	197115824
1	197104226	197104274	ENSE00001277898	ASPM	ENSG00000066279	197053258	197115824
1	197108897	197109001	ENSE00001277906	ASPM	ENSG00000066279	197053258	197115824
1	197111461	197112940	ENSE00001277916	ASPM	ENSG00000066279	197053258	197115824
1	197113087	197113230	ENSE00001277921	ASPM	ENSG00000066279	197053258	197115824
1	197091518	197091725	ENSE00001277977	ASPM	ENSG00000066279	197053258	197115824
1	197093240	197093461	ENSE00001277986	ASPM	ENSG00000066279	197053258	197115824
1	197094000	197094085	ENSE00001277993	ASPM	ENSG00000066279	197053258	197115824
1	197059980	197060171	ENSE00001278060	ASPM	ENSG00000066279	197053258	197115824
1	197053258	197053556	ENSE00001278129	ASPM	ENSG00000066279	197053258	197115824
1	197104226	197104372	ENSE00001419954	ASPM	ENSG00000066279	197053258	197115824
1	197053262	197053556	ENSE00001444445	ASPM	ENSG00000066279	197053258	197115824
1	197115271	197115824	ENSE00001444450	ASPM	ENSG00000066279	197053258	197115824
1	197102480	197102725	ENSE00003485328	ASPM	ENSG00000066279	197053258	197115824
1	197102480	197102725	ENSE00003588360	ASPM	ENSG00000066279	197053258	197115824
17	79972951	79973232	ENSE00001163139	ASPSCR1	ENSG00000169696	79934683	79975282
17	79935426	79935624	ENSE00001293510	ASPSCR1	ENSG00000169696	79934683	79975282
17	79934683	79934855	ENSE00002685337	ASPSCR1	ENSG00000169696	79934683	79975282
17	79975185	79975245	ENSE00002687375	ASPSCR1	ENSG00000169696	79934683	79975282
17	79935478	79935624	ENSE00002688043	ASPSCR1	ENSG00000169696	79934683	79975282
17	79935775	79936680	ENSE00002689052	ASPSCR1	ENSG00000169696	79934683	79975282
17	79969960	79970159	ENSE00002689271	ASPSCR1	ENSG00000169696	79934683	79975282
17	79952834	79953023	ENSE00002693878	ASPSCR1	ENSG00000169696	79934683	79975282
17	79966913	79966915	ENSE00002694374	ASPSCR1	ENSG00000169696	79934683	79975282
17	79968678	79968701	ENSE00002696546	ASPSCR1	ENSG00000169696	79934683	79975282
17	79940490	79940552	ENSE00002696733	ASPSCR1	ENSG00000169696	79934683	79975282
17	79975185	79975277	ENSE00002697652	ASPSCR1	ENSG00000169696	79934683	79975282
17	79941430	79941502	ENSE00002700610	ASPSCR1	ENSG00000169696	79934683	79975282
17	79968687	79968744	ENSE00002700978	ASPSCR1	ENSG00000169696	79934683	79975282
17	79974070	79974184	ENSE00002705582	ASPSCR1	ENSG00000169696	79934683	79975282
17	79935510	79935624	ENSE00002706633	ASPSCR1	ENSG00000169696	79934683	79975282
17	79965311	79967067	ENSE00002707456	ASPSCR1	ENSG00000169696	79934683	79975282
17	79970032	79970159	ENSE00002710019	ASPSCR1	ENSG00000169696	79934683	79975282
17	79971110	79974989	ENSE00002710246	ASPSCR1	ENSG00000169696	79934683	79975282
17	79935507	79935624	ENSE00002711597	ASPSCR1	ENSG00000169696	79934683	79975282
17	79967808	79967928	ENSE00002711885	ASPSCR1	ENSG00000169696	79934683	79975282
17	79954296	79954719	ENSE00002712738	ASPSCR1	ENSG00000169696	79934683	79975282
17	79962221	79967067	ENSE00002712831	ASPSCR1	ENSG00000169696	79934683	79975282
17	79974817	79974913	ENSE00002713461	ASPSCR1	ENSG00000169696	79934683	79975282
17	79935517	79935624	ENSE00002716583	ASPSCR1	ENSG00000169696	79934683	79975282
17	79935581	79935624	ENSE00002717121	ASPSCR1	ENSG00000169696	79934683	79975282
17	79964518	79967067	ENSE00002719182	ASPSCR1	ENSG00000169696	79934683	79975282
17	79973090	79973232	ENSE00002720072	ASPSCR1	ENSG00000169696	79934683	79975282
17	79953319	79953424	ENSE00002721737	ASPSCR1	ENSG00000169696	79934683	79975282
17	79974352	79975009	ENSE00002722723	ASPSCR1	ENSG00000169696	79934683	79975282
17	79970758	79970926	ENSE00002723181	ASPSCR1	ENSG00000169696	79934683	79975282
17	79952697	79953026	ENSE00002724210	ASPSCR1	ENSG00000169696	79934683	79975282
17	79936062	79936215	ENSE00002724829	ASPSCR1	ENSG00000169696	79934683	79975282
17	79975185	79975246	ENSE00002725606	ASPSCR1	ENSG00000169696	79934683	79975282
17	79974676	79974989	ENSE00002733303	ASPSCR1	ENSG00000169696	79934683	79975282
17	79974352	79974403	ENSE00003461904	ASPSCR1	ENSG00000169696	79934683	79975282
17	79974817	79974964	ENSE00003471349	ASPSCR1	ENSG00000169696	79934683	79975282
17	79970107	79970159	ENSE00003476092	ASPSCR1	ENSG00000169696	79934683	79975282
17	79941430	79941544	ENSE00003478592	ASPSCR1	ENSG00000169696	79934683	79975282
17	79954296	79954722	ENSE00003483230	ASPSCR1	ENSG00000169696	79934683	79975282
17	79974352	79974403	ENSE00003492815	ASPSCR1	ENSG00000169696	79934683	79975282
17	79943383	79943483	ENSE00003496429	ASPSCR1	ENSG00000169696	79934683	79975282
17	79943383	79943483	ENSE00003500373	ASPSCR1	ENSG00000169696	79934683	79975282
17	79975185	79975282	ENSE00003510430	ASPSCR1	ENSG00000169696	79934683	79975282
17	79974817	79974989	ENSE00003530169	ASPSCR1	ENSG00000169696	79934683	79975282
17	79975185	79975279	ENSE00003531271	ASPSCR1	ENSG00000169696	79934683	79975282
17	79969419	79969481	ENSE00003532067	ASPSCR1	ENSG00000169696	79934683	79975282
17	79952697	79952754	ENSE00003534414	ASPSCR1	ENSG00000169696	79934683	79975282
17	79974676	79974745	ENSE00003536250	ASPSCR1	ENSG00000169696	79934683	79975282
17	79974817	79974964	ENSE00003541104	ASPSCR1	ENSG00000169696	79934683	79975282
17	79954296	79954722	ENSE00003541537	ASPSCR1	ENSG00000169696	79934683	79975282
17	79975185	79975279	ENSE00003543104	ASPSCR1	ENSG00000169696	79934683	79975282
17	79974817	79974989	ENSE00003545299	ASPSCR1	ENSG00000169696	79934683	79975282
17	79975185	79975280	ENSE00003548948	ASPSCR1	ENSG00000169696	79934683	79975282
17	79970107	79970159	ENSE00003560033	ASPSCR1	ENSG00000169696	79934683	79975282
17	79974676	79974745	ENSE00003565628	ASPSCR1	ENSG00000169696	79934683	79975282
17	79969419	79969481	ENSE00003566036	ASPSCR1	ENSG00000169696	79934683	79975282
17	79953868	79953941	ENSE00003566598	ASPSCR1	ENSG00000169696	79934683	79975282
17	79968678	79968744	ENSE00003567236	ASPSCR1	ENSG00000169696	79934683	79975282
17	79941430	79941544	ENSE00003584670	ASPSCR1	ENSG00000169696	79934683	79975282
17	79954296	79954722	ENSE00003585903	ASPSCR1	ENSG00000169696	79934683	79975282
17	79953868	79953941	ENSE00003587185	ASPSCR1	ENSG00000169696	79934683	79975282
17	79975185	79975280	ENSE00003589830	ASPSCR1	ENSG00000169696	79934683	79975282
17	79967362	79967443	ENSE00003608891	ASPSCR1	ENSG00000169696	79934683	79975282
17	79941430	79941544	ENSE00003611639	ASPSCR1	ENSG00000169696	79934683	79975282
17	79968678	79968744	ENSE00003612305	ASPSCR1	ENSG00000169696	79934683	79975282
17	79974817	79974989	ENSE00003620714	ASPSCR1	ENSG00000169696	79934683	79975282
17	79968678	79968744	ENSE00003629358	ASPSCR1	ENSG00000169696	79934683	79975282
17	79969419	79969481	ENSE00003629542	ASPSCR1	ENSG00000169696	79934683	79975282
17	79966913	79967067	ENSE00003630959	ASPSCR1	ENSG00000169696	79934683	79975282
17	79974676	79974745	ENSE00003643468	ASPSCR1	ENSG00000169696	79934683	79975282
17	79975185	79975282	ENSE00003643978	ASPSCR1	ENSG00000169696	79934683	79975282
17	79966913	79967067	ENSE00003650437	ASPSCR1	ENSG00000169696	79934683	79975282
17	79967362	79967443	ENSE00003653212	ASPSCR1	ENSG00000169696	79934683	79975282
17	79937060	79937115	ENSE00003653248	ASPSCR1	ENSG00000169696	79934683	79975282
17	79937060	79937115	ENSE00003656266	ASPSCR1	ENSG00000169696	79934683	79975282
17	79974352	79974403	ENSE00003672775	ASPSCR1	ENSG00000169696	79934683	79975282
17	79952697	79952754	ENSE00003674227	ASPSCR1	ENSG00000169696	79934683	79975282
17	79970107	79970159	ENSE00003680384	ASPSCR1	ENSG00000169696	79934683	79975282
20	31021087	31021720	ENSE00001154526	ASXL1	ENSG00000171456	30946155	31027122
20	31020683	31020788	ENSE00001154532	ASXL1	ENSG00000171456	30946155	31027122
20	31019124	31019287	ENSE00001154547	ASXL1	ENSG00000171456	30946155	31027122
20	31017704	31017856	ENSE00001154553	ASXL1	ENSG00000171456	30946155	31027122
20	31017141	31017234	ENSE00001154561	ASXL1	ENSG00000171456	30946155	31027122
20	31016128	31016225	ENSE00001154566	ASXL1	ENSG00000171456	30946155	31027122
20	31022235	31027121	ENSE00001467999	ASXL1	ENSG00000171456	30946155	31027122
20	30947550	30947594	ENSE00001468001	ASXL1	ENSG00000171456	30946155	31027122
20	30959967	30960356	ENSE00001468005	ASXL1	ENSG00000171456	30946155	31027122
20	30947368	30947594	ENSE00001468007	ASXL1	ENSG00000171456	30946155	31027122
20	30946155	30946635	ENSE00001847739	ASXL1	ENSG00000171456	30946155	31027122
20	31017141	31017723	ENSE00001894640	ASXL1	ENSG00000171456	30946155	31027122
20	31022235	31027122	ENSE00001914317	ASXL1	ENSG00000171456	30946155	31027122
20	30946614	30946635	ENSE00001924114	ASXL1	ENSG00000171456	30946155	31027122
20	31015931	31016225	ENSE00001947820	ASXL1	ENSG00000171456	30946155	31027122
20	30959967	30960033	ENSE00001948377	ASXL1	ENSG00000171456	30946155	31027122
20	31016128	31016226	ENSE00002244338	ASXL1	ENSG00000171456	30946155	31027122
20	30946162	30946635	ENSE00002309126	ASXL1	ENSG00000171456	30946155	31027122
20	31021087	31021213	ENSE00002445863	ASXL1	ENSG00000171456	30946155	31027122
20	30959967	30960041	ENSE00002463710	ASXL1	ENSG00000171456	30946155	31027122
20	30948513	30948609	ENSE00002471651	ASXL1	ENSG00000171456	30946155	31027122
20	31018820	31019287	ENSE00002504342	ASXL1	ENSG00000171456	30946155	31027122
20	31020683	31020775	ENSE00002506059	ASXL1	ENSG00000171456	30946155	31027122
20	30947820	30948389	ENSE00002507321	ASXL1	ENSG00000171456	30946155	31027122
20	31018665	31018979	ENSE00002528225	ASXL1	ENSG00000171456	30946155	31027122
20	30959581	30959677	ENSE00003469847	ASXL1	ENSG00000171456	30946155	31027122
20	31019386	31019482	ENSE00003516580	ASXL1	ENSG00000171456	30946155	31027122
20	31015931	31016051	ENSE00003546770	ASXL1	ENSG00000171456	30946155	31027122
20	30956818	30956926	ENSE00003548261	ASXL1	ENSG00000171456	30946155	31027122
20	30954187	30954269	ENSE00003552619	ASXL1	ENSG00000171456	30946155	31027122
20	31019386	31019482	ENSE00003562781	ASXL1	ENSG00000171456	30946155	31027122
20	30955530	30955532	ENSE00003604509	ASXL1	ENSG00000171456	30946155	31027122
20	31015931	31016051	ENSE00003610854	ASXL1	ENSG00000171456	30946155	31027122
20	30955530	30955532	ENSE00003651720	ASXL1	ENSG00000171456	30946155	31027122
20	30954187	30954269	ENSE00003656905	ASXL1	ENSG00000171456	30946155	31027122
20	30959581	30959677	ENSE00003662454	ASXL1	ENSG00000171456	30946155	31027122
20	30956818	30956926	ENSE00003675353	ASXL1	ENSG00000171456	30946155	31027122
2	25976403	25976508	ENSE00000962989	ASXL2	ENSG00000143970	25956622	26101385
2	25972565	25973282	ENSE00000962990	ASXL2	ENSG00000143970	25956622	26101385
2	25966697	25967345	ENSE00000962991	ASXL2	ENSG00000143970	25956622	26101385
2	25978887	25978983	ENSE00001332882	ASXL2	ENSG00000143970	25956622	26101385
2	25964898	25965925	ENSE00001332893	ASXL2	ENSG00000143970	25956622	26101385
2	25960561	25967345	ENSE00001358750	ASXL2	ENSG00000143970	25956622	26101385
2	26003118	26003178	ENSE00001547919	ASXL2	ENSG00000143970	25956622	26101385
2	25964794	25965925	ENSE00001552146	ASXL2	ENSG00000143970	25956622	26101385
2	26101035	26101385	ENSE00001627569	ASXL2	ENSG00000143970	25956622	26101385
2	25956622	25967345	ENSE00001683179	ASXL2	ENSG00000143970	25956622	26101385
2	26101035	26101335	ENSE00001773619	ASXL2	ENSG00000143970	25956622	26101385
2	26053680	26053760	ENSE00001835114	ASXL2	ENSG00000143970	25956622	26101385
2	25991631	25991737	ENSE00001878046	ASXL2	ENSG00000143970	25956622	26101385
2	26058407	26058409	ENSE00002283549	ASXL2	ENSG00000143970	25956622	26101385
2	26068350	26068432	ENSE00003544550	ASXL2	ENSG00000143970	25956622	26101385
2	25982351	25982514	ENSE00003553489	ASXL2	ENSG00000143970	25956622	26101385
2	25991611	25991737	ENSE00003559303	ASXL2	ENSG00000143970	25956622	26101385
2	26029098	26029206	ENSE00003569708	ASXL2	ENSG00000143970	25956622	26101385
2	26029098	26029206	ENSE00003574177	ASXL2	ENSG00000143970	25956622	26101385
2	26068350	26068432	ENSE00003575266	ASXL2	ENSG00000143970	25956622	26101385
